nohup: ignoring input
/home/yhang/GAN/InfoGAN-PyTorch/train_classifier.py:148: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  target = torch.tensor(label.view(1, b_size), dtype=torch.long)
Random Seed:  2048
cuda:1  will be used.

-------------------------
Starting Training Loop...

Epochs: 100
Dataset: TEXBAT
Batch Size: 128
Length of Data Loader: 1230
-------------------------
Time taken for Epoch 44: 10.80s
[45/100][100/1230]	Loss_C: 0.0014
[45/100][200/1230]	Loss_C: 0.0021
[45/100][300/1230]	Loss_C: 0.0141
[45/100][400/1230]	Loss_C: 0.0065
[45/100][500/1230]	Loss_C: 0.0041
[45/100][600/1230]	Loss_C: 0.0734
[45/100][700/1230]	Loss_C: 0.0013
[45/100][800/1230]	Loss_C: 0.0118
[45/100][900/1230]	Loss_C: 0.0160
[45/100][1000/1230]	Loss_C: 0.0213
[45/100][1100/1230]	Loss_C: 0.0086
[45/100][1200/1230]	Loss_C: 0.0017
Time taken for Epoch 45: 10.70s
[46/100][100/1230]	Loss_C: 0.0160
[46/100][200/1230]	Loss_C: 0.0167
[46/100][300/1230]	Loss_C: 0.0268
[46/100][400/1230]	Loss_C: 0.0026
[46/100][500/1230]	Loss_C: 0.0186
[46/100][600/1230]	Loss_C: 0.0072
[46/100][700/1230]	Loss_C: 0.0136
[46/100][800/1230]	Loss_C: 0.0292
[46/100][900/1230]	Loss_C: 0.0031
[46/100][1000/1230]	Loss_C: 0.0459
[46/100][1100/1230]	Loss_C: 0.0017
[46/100][1200/1230]	Loss_C: 0.0076
Time taken for Epoch 46: 10.68s
[47/100][100/1230]	Loss_C: 0.0040
[47/100][200/1230]	Loss_C: 0.0060
[47/100][300/1230]	Loss_C: 0.0236
[47/100][400/1230]	Loss_C: 0.0057
[47/100][500/1230]	Loss_C: 0.0395
[47/100][600/1230]	Loss_C: 0.0154
[47/100][700/1230]	Loss_C: 0.0309
[47/100][800/1230]	Loss_C: 0.0037
[47/100][900/1230]	Loss_C: 0.0139
[47/100][1000/1230]	Loss_C: 0.0509
[47/100][1100/1230]	Loss_C: 0.0553
[47/100][1200/1230]	Loss_C: 0.0030
Time taken for Epoch 47: 10.93s
[48/100][100/1230]	Loss_C: 0.0314
[48/100][200/1230]	Loss_C: 0.0054
[48/100][300/1230]	Loss_C: 0.0023
[48/100][400/1230]	Loss_C: 0.0117
[48/100][500/1230]	Loss_C: 0.0287
[48/100][600/1230]	Loss_C: 0.0040
[48/100][700/1230]	Loss_C: 0.0084
[48/100][800/1230]	Loss_C: 0.0059
[48/100][900/1230]	Loss_C: 0.0319
[48/100][1000/1230]	Loss_C: 0.0282
[48/100][1100/1230]	Loss_C: 0.0135
[48/100][1200/1230]	Loss_C: 0.0147
Time taken for Epoch 48: 10.61s
[49/100][100/1230]	Loss_C: 0.0149
[49/100][200/1230]	Loss_C: 0.0016
[49/100][300/1230]	Loss_C: 0.0027
[49/100][400/1230]	Loss_C: 0.0010
[49/100][500/1230]	Loss_C: 0.0439
[49/100][600/1230]	Loss_C: 0.0039
[49/100][700/1230]	Loss_C: 0.0013
[49/100][800/1230]	Loss_C: 0.0052
[49/100][900/1230]	Loss_C: 0.0012
[49/100][1000/1230]	Loss_C: 0.0198
[49/100][1100/1230]	Loss_C: 0.0053
[49/100][1200/1230]	Loss_C: 0.0230
Time taken for Epoch 49: 10.56s
[50/100][100/1230]	Loss_C: 0.0011
[50/100][200/1230]	Loss_C: 0.0078
[50/100][300/1230]	Loss_C: 0.0049
[50/100][400/1230]	Loss_C: 0.0027
[50/100][500/1230]	Loss_C: 0.0011
[50/100][600/1230]	Loss_C: 0.0298
[50/100][700/1230]	Loss_C: 0.0015
[50/100][800/1230]	Loss_C: 0.0060
[50/100][900/1230]	Loss_C: 0.0008
[50/100][1000/1230]	Loss_C: 0.0423
[50/100][1100/1230]	Loss_C: 0.0050
[50/100][1200/1230]	Loss_C: 0.0618
Time taken for Epoch 50: 10.69s
[51/100][100/1230]	Loss_C: 0.0006
[51/100][200/1230]	Loss_C: 0.0298
[51/100][300/1230]	Loss_C: 0.0006
[51/100][400/1230]	Loss_C: 0.0062
[51/100][500/1230]	Loss_C: 0.0107
[51/100][600/1230]	Loss_C: 0.0233
[51/100][700/1230]	Loss_C: 0.0056
[51/100][800/1230]	Loss_C: 0.0167
[51/100][900/1230]	Loss_C: 0.0471
[51/100][1000/1230]	Loss_C: 0.0376
[51/100][1100/1230]	Loss_C: 0.0555
[51/100][1200/1230]	Loss_C: 0.0049
Time taken for Epoch 51: 10.56s
[52/100][100/1230]	Loss_C: 0.0023
[52/100][200/1230]	Loss_C: 0.0114
[52/100][300/1230]	Loss_C: 0.0063
[52/100][400/1230]	Loss_C: 0.0039
[52/100][500/1230]	Loss_C: 0.0225
[52/100][600/1230]	Loss_C: 0.0050
[52/100][700/1230]	Loss_C: 0.0088
[52/100][800/1230]	Loss_C: 0.0004
[52/100][900/1230]	Loss_C: 0.0014
[52/100][1000/1230]	Loss_C: 0.0504
[52/100][1100/1230]	Loss_C: 0.0150
[52/100][1200/1230]	Loss_C: 0.0210
Time taken for Epoch 52: 10.66s
[53/100][100/1230]	Loss_C: 0.0009
[53/100][200/1230]	Loss_C: 0.0015
[53/100][300/1230]	Loss_C: 0.0008
[53/100][400/1230]	Loss_C: 0.0013
[53/100][500/1230]	Loss_C: 0.0042
[53/100][600/1230]	Loss_C: 0.0010
[53/100][700/1230]	Loss_C: 0.0025
[53/100][800/1230]	Loss_C: 0.0073
[53/100][900/1230]	Loss_C: 0.0634
[53/100][1000/1230]	Loss_C: 0.0210
[53/100][1100/1230]	Loss_C: 0.0028
[53/100][1200/1230]	Loss_C: 0.0021
Time taken for Epoch 53: 10.70s
[54/100][100/1230]	Loss_C: 0.0065
[54/100][200/1230]	Loss_C: 0.0057
[54/100][300/1230]	Loss_C: 0.0769
[54/100][400/1230]	Loss_C: 0.0022
[54/100][500/1230]	Loss_C: 0.0010
[54/100][600/1230]	Loss_C: 0.0298
[54/100][700/1230]	Loss_C: 0.0106
[54/100][800/1230]	Loss_C: 0.0089
[54/100][900/1230]	Loss_C: 0.0040
[54/100][1000/1230]	Loss_C: 0.0108
[54/100][1100/1230]	Loss_C: 0.0780
[54/100][1200/1230]	Loss_C: 0.0098
Time taken for Epoch 54: 10.62s
[55/100][100/1230]	Loss_C: 0.0006
[55/100][200/1230]	Loss_C: 0.0012
[55/100][300/1230]	Loss_C: 0.0032
[55/100][400/1230]	Loss_C: 0.0441
[55/100][500/1230]	Loss_C: 0.0029
[55/100][600/1230]	Loss_C: 0.0055
[55/100][700/1230]	Loss_C: 0.0104
[55/100][800/1230]	Loss_C: 0.0220
[55/100][900/1230]	Loss_C: 0.0060
[55/100][1000/1230]	Loss_C: 0.0024
[55/100][1100/1230]	Loss_C: 0.0231
[55/100][1200/1230]	Loss_C: 0.0100
Time taken for Epoch 55: 10.60s
[56/100][100/1230]	Loss_C: 0.0007
[56/100][200/1230]	Loss_C: 0.0006
[56/100][300/1230]	Loss_C: 0.0058
[56/100][400/1230]	Loss_C: 0.0143
[56/100][500/1230]	Loss_C: 0.0693
[56/100][600/1230]	Loss_C: 0.0025
[56/100][700/1230]	Loss_C: 0.0265
[56/100][800/1230]	Loss_C: 0.0049
[56/100][900/1230]	Loss_C: 0.0301
[56/100][1000/1230]	Loss_C: 0.0029
[56/100][1100/1230]	Loss_C: 0.0312
[56/100][1200/1230]	Loss_C: 0.0210
Time taken for Epoch 56: 10.50s
[57/100][100/1230]	Loss_C: 0.0103
[57/100][200/1230]	Loss_C: 0.0318
[57/100][300/1230]	Loss_C: 0.0080
[57/100][400/1230]	Loss_C: 0.0019
[57/100][500/1230]	Loss_C: 0.0201
[57/100][600/1230]	Loss_C: 0.0008
[57/100][700/1230]	Loss_C: 0.0092
[57/100][800/1230]	Loss_C: 0.0007
[57/100][900/1230]	Loss_C: 0.0020
[57/100][1000/1230]	Loss_C: 0.0145
[57/100][1100/1230]	Loss_C: 0.0496
[57/100][1200/1230]	Loss_C: 0.0198
Time taken for Epoch 57: 10.59s
[58/100][100/1230]	Loss_C: 0.0072
[58/100][200/1230]	Loss_C: 0.0037
[58/100][300/1230]	Loss_C: 0.0246
[58/100][400/1230]	Loss_C: 0.0034
[58/100][500/1230]	Loss_C: 0.0049
[58/100][600/1230]	Loss_C: 0.0007
[58/100][700/1230]	Loss_C: 0.0198
[58/100][800/1230]	Loss_C: 0.0064
[58/100][900/1230]	Loss_C: 0.0067
[58/100][1000/1230]	Loss_C: 0.0119
[58/100][1100/1230]	Loss_C: 0.0015
[58/100][1200/1230]	Loss_C: 0.0018
Time taken for Epoch 58: 10.66s
[59/100][100/1230]	Loss_C: 0.0029
[59/100][200/1230]	Loss_C: 0.0008
[59/100][300/1230]	Loss_C: 0.0015
[59/100][400/1230]	Loss_C: 0.0103
[59/100][500/1230]	Loss_C: 0.0026
[59/100][600/1230]	Loss_C: 0.0113
[59/100][700/1230]	Loss_C: 0.0383
[59/100][800/1230]	Loss_C: 0.0008
[59/100][900/1230]	Loss_C: 0.0338
[59/100][1000/1230]	Loss_C: 0.0012
[59/100][1100/1230]	Loss_C: 0.0009
[59/100][1200/1230]	Loss_C: 0.0169
Time taken for Epoch 59: 10.61s
[60/100][100/1230]	Loss_C: 0.0330
[60/100][200/1230]	Loss_C: 0.0089
[60/100][300/1230]	Loss_C: 0.0059
[60/100][400/1230]	Loss_C: 0.0053
[60/100][500/1230]	Loss_C: 0.0185
[60/100][600/1230]	Loss_C: 0.0023
[60/100][700/1230]	Loss_C: 0.0054
[60/100][800/1230]	Loss_C: 0.0469
[60/100][900/1230]	Loss_C: 0.0383
[60/100][1000/1230]	Loss_C: 0.0547
[60/100][1100/1230]	Loss_C: 0.0239
[60/100][1200/1230]	Loss_C: 0.0070
Time taken for Epoch 60: 10.63s
[61/100][100/1230]	Loss_C: 0.0038
[61/100][200/1230]	Loss_C: 0.0117
[61/100][300/1230]	Loss_C: 0.0063
[61/100][400/1230]	Loss_C: 0.0203
[61/100][500/1230]	Loss_C: 0.0318
[61/100][600/1230]	Loss_C: 0.0066
[61/100][700/1230]	Loss_C: 0.0079
[61/100][800/1230]	Loss_C: 0.0032
[61/100][900/1230]	Loss_C: 0.0253
[61/100][1000/1230]	Loss_C: 0.0382
[61/100][1100/1230]	Loss_C: 0.0034
[61/100][1200/1230]	Loss_C: 0.0031
Time taken for Epoch 61: 10.79s
[62/100][100/1230]	Loss_C: 0.0042
[62/100][200/1230]	Loss_C: 0.0031
[62/100][300/1230]	Loss_C: 0.0008
[62/100][400/1230]	Loss_C: 0.0364
[62/100][500/1230]	Loss_C: 0.0043
[62/100][600/1230]	Loss_C: 0.0363
[62/100][700/1230]	Loss_C: 0.0269
[62/100][800/1230]	Loss_C: 0.0028
[62/100][900/1230]	Loss_C: 0.0207
[62/100][1000/1230]	Loss_C: 0.0049
[62/100][1100/1230]	Loss_C: 0.0119
[62/100][1200/1230]	Loss_C: 0.0538
Time taken for Epoch 62: 10.77s
[63/100][100/1230]	Loss_C: 0.0042
[63/100][200/1230]	Loss_C: 0.0079
[63/100][300/1230]	Loss_C: 0.0021
[63/100][400/1230]	Loss_C: 0.0090
[63/100][500/1230]	Loss_C: 0.0181
[63/100][600/1230]	Loss_C: 0.0024
[63/100][700/1230]	Loss_C: 0.0009
[63/100][800/1230]	Loss_C: 0.0173
[63/100][900/1230]	Loss_C: 0.0037
[63/100][1000/1230]	Loss_C: 0.0038
[63/100][1100/1230]	Loss_C: 0.0013
[63/100][1200/1230]	Loss_C: 0.0420
Time taken for Epoch 63: 10.44s
[64/100][100/1230]	Loss_C: 0.0012
[64/100][200/1230]	Loss_C: 0.0042
[64/100][300/1230]	Loss_C: 0.0005
[64/100][400/1230]	Loss_C: 0.0053
[64/100][500/1230]	Loss_C: 0.0009
[64/100][600/1230]	Loss_C: 0.0475
[64/100][700/1230]	Loss_C: 0.0710
[64/100][800/1230]	Loss_C: 0.0128
[64/100][900/1230]	Loss_C: 0.0010
[64/100][1000/1230]	Loss_C: 0.0232
[64/100][1100/1230]	Loss_C: 0.0026
[64/100][1200/1230]	Loss_C: 0.0482
Time taken for Epoch 64: 10.49s
[65/100][100/1230]	Loss_C: 0.0005
[65/100][200/1230]	Loss_C: 0.0090
[65/100][300/1230]	Loss_C: 0.0045
[65/100][400/1230]	Loss_C: 0.0088
[65/100][500/1230]	Loss_C: 0.0062
[65/100][600/1230]	Loss_C: 0.0119
[65/100][700/1230]	Loss_C: 0.0768
[65/100][800/1230]	Loss_C: 0.0272
[65/100][900/1230]	Loss_C: 0.0511
[65/100][1000/1230]	Loss_C: 0.0049
[65/100][1100/1230]	Loss_C: 0.0097
[65/100][1200/1230]	Loss_C: 0.0042
Time taken for Epoch 65: 10.48s
[66/100][100/1230]	Loss_C: 0.0010
[66/100][200/1230]	Loss_C: 0.0477
[66/100][300/1230]	Loss_C: 0.0116
[66/100][400/1230]	Loss_C: 0.0020
[66/100][500/1230]	Loss_C: 0.0111
[66/100][600/1230]	Loss_C: 0.0035
[66/100][700/1230]	Loss_C: 0.0124
[66/100][800/1230]	Loss_C: 0.0123
[66/100][900/1230]	Loss_C: 0.0296
[66/100][1000/1230]	Loss_C: 0.0023
[66/100][1100/1230]	Loss_C: 0.0034
[66/100][1200/1230]	Loss_C: 0.0036
Time taken for Epoch 66: 10.49s
[67/100][100/1230]	Loss_C: 0.0112
[67/100][200/1230]	Loss_C: 0.0059
[67/100][300/1230]	Loss_C: 0.0015
[67/100][400/1230]	Loss_C: 0.0256
[67/100][500/1230]	Loss_C: 0.0061
[67/100][600/1230]	Loss_C: 0.0108
[67/100][700/1230]	Loss_C: 0.0244
[67/100][800/1230]	Loss_C: 0.0041
[67/100][900/1230]	Loss_C: 0.0027
[67/100][1000/1230]	Loss_C: 0.0079
[67/100][1100/1230]	Loss_C: 0.0019
[67/100][1200/1230]	Loss_C: 0.0190
Time taken for Epoch 67: 10.49s
[68/100][100/1230]	Loss_C: 0.0042
[68/100][200/1230]	Loss_C: 0.0038
[68/100][300/1230]	Loss_C: 0.0021
[68/100][400/1230]	Loss_C: 0.0007
[68/100][500/1230]	Loss_C: 0.0095
[68/100][600/1230]	Loss_C: 0.0115
[68/100][700/1230]	Loss_C: 0.0192
[68/100][800/1230]	Loss_C: 0.0014
[68/100][900/1230]	Loss_C: 0.0090
[68/100][1000/1230]	Loss_C: 0.0073
[68/100][1100/1230]	Loss_C: 0.0202
[68/100][1200/1230]	Loss_C: 0.0046
Time taken for Epoch 68: 10.63s
[69/100][100/1230]	Loss_C: 0.0181
[69/100][200/1230]	Loss_C: 0.0179
[69/100][300/1230]	Loss_C: 0.0054
[69/100][400/1230]	Loss_C: 0.0040
[69/100][500/1230]	Loss_C: 0.0011
[69/100][600/1230]	Loss_C: 0.0093
[69/100][700/1230]	Loss_C: 0.0024
[69/100][800/1230]	Loss_C: 0.0021
[69/100][900/1230]	Loss_C: 0.0111
[69/100][1000/1230]	Loss_C: 0.0109
[69/100][1100/1230]	Loss_C: 0.0264
[69/100][1200/1230]	Loss_C: 0.0112
Time taken for Epoch 69: 10.47s
[70/100][100/1230]	Loss_C: 0.0069
[70/100][200/1230]	Loss_C: 0.0093
[70/100][300/1230]	Loss_C: 0.0044
[70/100][400/1230]	Loss_C: 0.0046
[70/100][500/1230]	Loss_C: 0.0237
[70/100][600/1230]	Loss_C: 0.0039
[70/100][700/1230]	Loss_C: 0.0033
[70/100][800/1230]	Loss_C: 0.0114
[70/100][900/1230]	Loss_C: 0.0156
[70/100][1000/1230]	Loss_C: 0.0082
[70/100][1100/1230]	Loss_C: 0.0049
[70/100][1200/1230]	Loss_C: 0.0009
Time taken for Epoch 70: 10.46s
[71/100][100/1230]	Loss_C: 0.0081
[71/100][200/1230]	Loss_C: 0.0196
[71/100][300/1230]	Loss_C: 0.0004
[71/100][400/1230]	Loss_C: 0.0036
[71/100][500/1230]	Loss_C: 0.0073
[71/100][600/1230]	Loss_C: 0.0016
[71/100][700/1230]	Loss_C: 0.0341
[71/100][800/1230]	Loss_C: 0.0190
[71/100][900/1230]	Loss_C: 0.0034
[71/100][1000/1230]	Loss_C: 0.0057
[71/100][1100/1230]	Loss_C: 0.0298
[71/100][1200/1230]	Loss_C: 0.0031
Time taken for Epoch 71: 10.45s
[72/100][100/1230]	Loss_C: 0.0937
[72/100][200/1230]	Loss_C: 0.0193
[72/100][300/1230]	Loss_C: 0.0017
[72/100][400/1230]	Loss_C: 0.0052
[72/100][500/1230]	Loss_C: 0.0051
[72/100][600/1230]	Loss_C: 0.0096
[72/100][700/1230]	Loss_C: 0.0075
[72/100][800/1230]	Loss_C: 0.0008
[72/100][900/1230]	Loss_C: 0.0294
[72/100][1000/1230]	Loss_C: 0.0473
[72/100][1100/1230]	Loss_C: 0.0049
[72/100][1200/1230]	Loss_C: 0.0069
Time taken for Epoch 72: 10.47s
[73/100][100/1230]	Loss_C: 0.0148
[73/100][200/1230]	Loss_C: 0.0041
[73/100][300/1230]	Loss_C: 0.0006
[73/100][400/1230]	Loss_C: 0.0010
[73/100][500/1230]	Loss_C: 0.0026
[73/100][600/1230]	Loss_C: 0.0125
[73/100][700/1230]	Loss_C: 0.0390
[73/100][800/1230]	Loss_C: 0.0007
[73/100][900/1230]	Loss_C: 0.0111
[73/100][1000/1230]	Loss_C: 0.0062
[73/100][1100/1230]	Loss_C: 0.0236
[73/100][1200/1230]	Loss_C: 0.0033
Time taken for Epoch 73: 10.46s
[74/100][100/1230]	Loss_C: 0.0025
[74/100][200/1230]	Loss_C: 0.0090
[74/100][300/1230]	Loss_C: 0.0115
[74/100][400/1230]	Loss_C: 0.0035
[74/100][500/1230]	Loss_C: 0.0040
[74/100][600/1230]	Loss_C: 0.0138
[74/100][700/1230]	Loss_C: 0.0072
[74/100][800/1230]	Loss_C: 0.0080
[74/100][900/1230]	Loss_C: 0.0042
[74/100][1000/1230]	Loss_C: 0.0071
[74/100][1100/1230]	Loss_C: 0.0025
[74/100][1200/1230]	Loss_C: 0.0307
Time taken for Epoch 74: 10.77s
[75/100][100/1230]	Loss_C: 0.0022
[75/100][200/1230]	Loss_C: 0.0038
[75/100][300/1230]	Loss_C: 0.0114
[75/100][400/1230]	Loss_C: 0.0008
[75/100][500/1230]	Loss_C: 0.0051
[75/100][600/1230]	Loss_C: 0.0012
[75/100][700/1230]	Loss_C: 0.0044
[75/100][800/1230]	Loss_C: 0.0023
[75/100][900/1230]	Loss_C: 0.0198
[75/100][1000/1230]	Loss_C: 0.0020
[75/100][1100/1230]	Loss_C: 0.0038
[75/100][1200/1230]	Loss_C: 0.0009
Time taken for Epoch 75: 10.81s
[76/100][100/1230]	Loss_C: 0.0013
[76/100][200/1230]	Loss_C: 0.0008
[76/100][300/1230]	Loss_C: 0.0206
[76/100][400/1230]	Loss_C: 0.0065
[76/100][500/1230]	Loss_C: 0.0015
[76/100][600/1230]	Loss_C: 0.0017
[76/100][700/1230]	Loss_C: 0.0149
[76/100][800/1230]	Loss_C: 0.0049
[76/100][900/1230]	Loss_C: 0.0765
[76/100][1000/1230]	Loss_C: 0.0509
[76/100][1100/1230]	Loss_C: 0.0047
[76/100][1200/1230]	Loss_C: 0.0018
Time taken for Epoch 76: 10.67s
[77/100][100/1230]	Loss_C: 0.0014
[77/100][200/1230]	Loss_C: 0.0006
[77/100][300/1230]	Loss_C: 0.0255
[77/100][400/1230]	Loss_C: 0.0054
[77/100][500/1230]	Loss_C: 0.0001
[77/100][600/1230]	Loss_C: 0.0010
[77/100][700/1230]	Loss_C: 0.0006
[77/100][800/1230]	Loss_C: 0.0069
[77/100][900/1230]	Loss_C: 0.0298
[77/100][1000/1230]	Loss_C: 0.0164
[77/100][1100/1230]	Loss_C: 0.0158
[77/100][1200/1230]	Loss_C: 0.0287
Time taken for Epoch 77: 10.63s
[78/100][100/1230]	Loss_C: 0.0493
[78/100][200/1230]	Loss_C: 0.0003
[78/100][300/1230]	Loss_C: 0.0162
[78/100][400/1230]	Loss_C: 0.0377
[78/100][500/1230]	Loss_C: 0.0082
[78/100][600/1230]	Loss_C: 0.0363
[78/100][700/1230]	Loss_C: 0.0484
[78/100][800/1230]	Loss_C: 0.0022
[78/100][900/1230]	Loss_C: 0.0005
[78/100][1000/1230]	Loss_C: 0.0011
[78/100][1100/1230]	Loss_C: 0.0216
[78/100][1200/1230]	Loss_C: 0.0003
Time taken for Epoch 78: 10.60s
[79/100][100/1230]	Loss_C: 0.0287
[79/100][200/1230]	Loss_C: 0.0013
[79/100][300/1230]	Loss_C: 0.0019
[79/100][400/1230]	Loss_C: 0.0055
[79/100][500/1230]	Loss_C: 0.0441
[79/100][600/1230]	Loss_C: 0.0015
[79/100][700/1230]	Loss_C: 0.0050
[79/100][800/1230]	Loss_C: 0.0065
[79/100][900/1230]	Loss_C: 0.0087
[79/100][1000/1230]	Loss_C: 0.0004
[79/100][1100/1230]	Loss_C: 0.0156
[79/100][1200/1230]	Loss_C: 0.0218
Time taken for Epoch 79: 10.60s
[80/100][100/1230]	Loss_C: 0.0011
[80/100][200/1230]	Loss_C: 0.0010
[80/100][300/1230]	Loss_C: 0.0036
[80/100][400/1230]	Loss_C: 0.0012
[80/100][500/1230]	Loss_C: 0.0160
[80/100][600/1230]	Loss_C: 0.0169
[80/100][700/1230]	Loss_C: 0.0044
[80/100][800/1230]	Loss_C: 0.0669
[80/100][900/1230]	Loss_C: 0.0017
[80/100][1000/1230]	Loss_C: 0.0015
[80/100][1100/1230]	Loss_C: 0.0047
[80/100][1200/1230]	Loss_C: 0.0010
Time taken for Epoch 80: 10.65s
[81/100][100/1230]	Loss_C: 0.0012
[81/100][200/1230]	Loss_C: 0.0016
[81/100][300/1230]	Loss_C: 0.0018
[81/100][400/1230]	Loss_C: 0.0104
[81/100][500/1230]	Loss_C: 0.0281
[81/100][600/1230]	Loss_C: 0.0166
[81/100][700/1230]	Loss_C: 0.0045
[81/100][800/1230]	Loss_C: 0.0033
[81/100][900/1230]	Loss_C: 0.0154
[81/100][1000/1230]	Loss_C: 0.0060
[81/100][1100/1230]	Loss_C: 0.0059
[81/100][1200/1230]	Loss_C: 0.0074
Time taken for Epoch 81: 10.63s
[82/100][100/1230]	Loss_C: 0.0548
[82/100][200/1230]	Loss_C: 0.0205
[82/100][300/1230]	Loss_C: 0.0019
[82/100][400/1230]	Loss_C: 0.0013
[82/100][500/1230]	Loss_C: 0.0049
[82/100][600/1230]	Loss_C: 0.0401
[82/100][700/1230]	Loss_C: 0.0355
[82/100][800/1230]	Loss_C: 0.0339
[82/100][900/1230]	Loss_C: 0.0141
[82/100][1000/1230]	Loss_C: 0.0042
[82/100][1100/1230]	Loss_C: 0.0211
[82/100][1200/1230]	Loss_C: 0.0535
Time taken for Epoch 82: 10.80s
[83/100][100/1230]	Loss_C: 0.0097
[83/100][200/1230]	Loss_C: 0.0042
[83/100][300/1230]	Loss_C: 0.0022
[83/100][400/1230]	Loss_C: 0.0225
[83/100][500/1230]	Loss_C: 0.0013
[83/100][600/1230]	Loss_C: 0.0006
[83/100][700/1230]	Loss_C: 0.0472
[83/100][800/1230]	Loss_C: 0.0057
[83/100][900/1230]	Loss_C: 0.0155
[83/100][1000/1230]	Loss_C: 0.0046
[83/100][1100/1230]	Loss_C: 0.0280
[83/100][1200/1230]	Loss_C: 0.0117
Time taken for Epoch 83: 10.72s
[84/100][100/1230]	Loss_C: 0.0123
[84/100][200/1230]	Loss_C: 0.0354
[84/100][300/1230]	Loss_C: 0.0014
[84/100][400/1230]	Loss_C: 0.0049
[84/100][500/1230]	Loss_C: 0.0580
[84/100][600/1230]	Loss_C: 0.0019
[84/100][700/1230]	Loss_C: 0.0005
[84/100][800/1230]	Loss_C: 0.0014
[84/100][900/1230]	Loss_C: 0.0910
[84/100][1000/1230]	Loss_C: 0.0005
[84/100][1100/1230]	Loss_C: 0.0062
[84/100][1200/1230]	Loss_C: 0.0116
Time taken for Epoch 84: 10.65s
[85/100][100/1230]	Loss_C: 0.0008
[85/100][200/1230]	Loss_C: 0.0024
[85/100][300/1230]	Loss_C: 0.0090
[85/100][400/1230]	Loss_C: 0.0044
[85/100][500/1230]	Loss_C: 0.0013
[85/100][600/1230]	Loss_C: 0.0013
[85/100][700/1230]	Loss_C: 0.0239
[85/100][800/1230]	Loss_C: 0.0068
[85/100][900/1230]	Loss_C: 0.0102
[85/100][1000/1230]	Loss_C: 0.0088
[85/100][1100/1230]	Loss_C: 0.0017
[85/100][1200/1230]	Loss_C: 0.0005
Time taken for Epoch 85: 10.60s
[86/100][100/1230]	Loss_C: 0.0006
[86/100][200/1230]	Loss_C: 0.0033
[86/100][300/1230]	Loss_C: 0.0047
[86/100][400/1230]	Loss_C: 0.0039
[86/100][500/1230]	Loss_C: 0.0014
[86/100][600/1230]	Loss_C: 0.0324
[86/100][700/1230]	Loss_C: 0.0066
[86/100][800/1230]	Loss_C: 0.0015
[86/100][900/1230]	Loss_C: 0.0417
[86/100][1000/1230]	Loss_C: 0.0070
[86/100][1100/1230]	Loss_C: 0.0255
[86/100][1200/1230]	Loss_C: 0.0340
Time taken for Epoch 86: 10.64s
[87/100][100/1230]	Loss_C: 0.0038
[87/100][200/1230]	Loss_C: 0.0008
[87/100][300/1230]	Loss_C: 0.0173
[87/100][400/1230]	Loss_C: 0.0006
[87/100][500/1230]	Loss_C: 0.0269
[87/100][600/1230]	Loss_C: 0.0093
[87/100][700/1230]	Loss_C: 0.0004
[87/100][800/1230]	Loss_C: 0.0046
[87/100][900/1230]	Loss_C: 0.0615
[87/100][1000/1230]	Loss_C: 0.0008
[87/100][1100/1230]	Loss_C: 0.0009
[87/100][1200/1230]	Loss_C: 0.0020
Time taken for Epoch 87: 10.58s
[88/100][100/1230]	Loss_C: 0.0016
[88/100][200/1230]	Loss_C: 0.0033
[88/100][300/1230]	Loss_C: 0.0012
[88/100][400/1230]	Loss_C: 0.0007
[88/100][500/1230]	Loss_C: 0.0137
[88/100][600/1230]	Loss_C: 0.0432
[88/100][700/1230]	Loss_C: 0.0166
[88/100][800/1230]	Loss_C: 0.0012
[88/100][900/1230]	Loss_C: 0.0085
[88/100][1000/1230]	Loss_C: 0.0017
[88/100][1100/1230]	Loss_C: 0.0039
[88/100][1200/1230]	Loss_C: 0.0123
Time taken for Epoch 88: 10.64s
[89/100][100/1230]	Loss_C: 0.0103
[89/100][200/1230]	Loss_C: 0.0010
[89/100][300/1230]	Loss_C: 0.0006
[89/100][400/1230]	Loss_C: 0.0004
[89/100][500/1230]	Loss_C: 0.0002
[89/100][600/1230]	Loss_C: 0.0035
[89/100][700/1230]	Loss_C: 0.0005
[89/100][800/1230]	Loss_C: 0.0260
[89/100][900/1230]	Loss_C: 0.0136
[89/100][1000/1230]	Loss_C: 0.0013
[89/100][1100/1230]	Loss_C: 0.0070
[89/100][1200/1230]	Loss_C: 0.0045
Time taken for Epoch 89: 10.77s
[90/100][100/1230]	Loss_C: 0.0016
[90/100][200/1230]	Loss_C: 0.0016
[90/100][300/1230]	Loss_C: 0.0006
[90/100][400/1230]	Loss_C: 0.0041
[90/100][500/1230]	Loss_C: 0.0036
[90/100][600/1230]	Loss_C: 0.0012
[90/100][700/1230]	Loss_C: 0.0044
[90/100][800/1230]	Loss_C: 0.0108
[90/100][900/1230]	Loss_C: 0.0079
[90/100][1000/1230]	Loss_C: 0.0025
[90/100][1100/1230]	Loss_C: 0.0003
[90/100][1200/1230]	Loss_C: 0.0466
Time taken for Epoch 90: 10.66s
[91/100][100/1230]	Loss_C: 0.0122
[91/100][200/1230]	Loss_C: 0.0009
[91/100][300/1230]	Loss_C: 0.0016
